batch_id,product_sk_id,warehouse_id,grn_date,mfg_date,expiry_date,quantity_on_hand,quantity_reserved,unit_cost_bdt
BAT-7128,1022,4,2023-10-01,2023-09-01,2026-08-31,60,3,1094.25
BAT-7129,1022,3,2023-08-31,2023-08-01,2026-07-31,60,3,1094.25
BAT-7130,1022,5,2023-08-03,2023-07-04,2026-07-03,60,3,1094.25
BAT-7131,1022,3,2023-07-02,2023-06-02,2026-06-01,60,3,1094.25
BAT-7132,1023,3,2023-11-30,2023-10-31,2025-04-28,39,1,465.0
BAT-7133,1023,2,2023-10-31,2023-10-01,2025-03-29,39,1,465.0
BAT-7134,1023,1,2023-10-04,2023-09-04,2025-03-02,39,1,465.0
BAT-7135,1023,1,2023-09-03,2023-08-04,2025-01-30,39,1,465.0
BAT-7136,1023,3,2023-08-05,2023-07-06,2025-01-01,39,1,465.0
BAT-7137,1023,2,2023-07-04,2023-06-04,2024-11-30,39,1,465.0
BAT-7138,1024,2,2023-12-01,2023-11-01,2026-10-31,25,1,914.25
BAT-7139,1024,4,2023-11-03,2023-10-04,2026-10-03,25,1,914.25
BAT-7140,1024,2,2023-10-02,2023-09-02,2026-09-01,25,1,914.25
BAT-7141,1024,1,2023-09-01,2023-08-02,2026-08-01,25,1,914.25
BAT-7142,1024,1,2023-08-05,2023-07-06,2026-07-05,25,1,914.25
BAT-7143,1024,5,2023-07-06,2023-06-06,2026-06-05,25,1,914.25
BAT-7144,1025,4,2023-11-29,2023-10-30,2025-10-29,21,1,407.25
BAT-7145,1025,3,2023-11-01,2023-10-02,2025-10-01,21,1,407.25
BAT-7146,1025,4,2023-10-01,2023-09-01,2025-08-31,21,1,407.25
BAT-7147,1025,1,2023-09-02,2023-08-03,2025-08-02,21,1,407.25
BAT-7148,1025,1,2023-08-03,2023-07-04,2025-07-03,21,1,407.25
BAT-7149,1025,2,2023-07-06,2023-06-06,2025-06-05,21,1,407.25
BAT-7150,1026,5,2023-12-03,2023-11-03,2025-11-02,26,1,351.0
BAT-7151,1026,5,2023-10-30,2023-09-30,2025-09-29,26,1,351.0
BAT-7152,1026,1,2023-10-04,2023-09-04,2025-09-03,26,1,351.0
BAT-7153,1026,5,2023-09-03,2023-08-04,2025-08-03,26,1,351.0
BAT-7154,1026,1,2023-08-04,2023-07-05,2025-07-04,26,1,351.0
BAT-7155,1026,5,2023-07-02,2023-06-02,2025-06-01,26,1,351.0
BAT-7156,1027,3,2023-12-01,2023-11-01,2026-10-31,38,1,810.75
BAT-7157,1027,4,2023-11-02,2023-10-03,2026-10-02,38,1,810.75
BAT-7158,1027,5,2023-10-01,2023-09-01,2026-08-31,38,1,810.75
BAT-7159,1027,4,2023-09-04,2023-08-05,2026-08-04,38,1,810.75
BAT-7160,1027,2,2023-08-03,2023-07-04,2026-07-03,38,1,810.75
BAT-7161,1027,3,2023-07-06,2023-06-06,2026-06-05,38,1,810.75
BAT-7162,1028,5,2023-12-01,2023-11-01,2024-10-31,72,3,834.75
BAT-7163,1028,3,2023-10-30,2023-09-30,2024-09-29,72,3,834.75
BAT-7164,1028,3,2023-09-30,2023-08-31,2024-08-30,72,3,834.75
BAT-7165,1028,5,2023-09-04,2023-08-05,2024-08-04,72,3,834.75
BAT-7166,1028,4,2023-08-03,2023-07-04,2024-07-03,72,3,834.75
BAT-7167,1028,1,2023-07-06,2023-06-06,2024-06-05,72,3,834.75
BAT-7168,1029,5,2023-11-30,2023-10-31,2024-04-28,32,1,224.25
BAT-7169,1029,3,2023-11-01,2023-10-02,2024-03-30,32,1,224.25
BAT-7170,1029,4,2023-09-30,2023-08-31,2024-02-27,32,1,224.25
BAT-7171,1029,3,2023-08-31,2023-08-01,2024-01-28,32,1,224.25
BAT-7172,1029,1,2023-08-05,2023-07-06,2024-01-02,32,1,224.25
BAT-7173,1029,1,2023-07-06,2023-06-06,2023-12-03,32,1,224.25
BAT-7174,1030,1,2023-12-01,2023-11-01,2024-10-31,47,2,784.5
BAT-7175,1030,1,2023-10-31,2023-10-01,2024-09-30,47,2,784.5
BAT-7176,1030,4,2023-10-04,2023-09-04,2024-09-03,47,2,784.5
BAT-7177,1030,2,2023-08-31,2023-08-01,2024-07-31,47,2,784.5
BAT-7178,1030,4,2023-08-02,2023-07-03,2024-07-02,47,2,784.5
BAT-7179,1030,2,2023-07-04,2023-06-04,2024-06-03,47,2,784.5
BAT-7180,1031,2,2023-11-29,2023-10-30,2026-10-29,49,2,579.0
BAT-7181,1031,3,2023-11-03,2023-10-04,2026-10-03,49,2,579.0
BAT-7182,1031,5,2023-10-01,2023-09-01,2026-08-31,49,2,579.0
BAT-7183,1031,1,2023-09-04,2023-08-05,2026-08-04,49,2,579.0
BAT-7184,1031,2,2023-08-01,2023-07-02,2026-07-01,49,2,579.0
BAT-7185,1031,3,2023-07-06,2023-06-06,2026-06-05,49,2,579.0
BAT-7186,1032,2,2023-12-01,2023-11-01,2024-10-31,20,1,268.5
BAT-7187,1032,4,2023-11-01,2023-10-02,2024-10-01,20,1,268.5
BAT-7188,1032,5,2023-10-04,2023-09-04,2024-09-03,20,1,268.5
BAT-7189,1032,4,2023-09-03,2023-08-04,2024-08-03,20,1,268.5
BAT-7190,1032,1,2023-08-05,2023-07-06,2024-07-05,20,1,268.5
BAT-7191,1032,5,2023-07-05,2023-06-05,2024-06-04,20,1,268.5
BAT-7192,1033,1,2023-11-30,2023-10-31,2025-10-30,66,3,2280.0
BAT-7193,1033,3,2023-11-01,2023-10-02,2025-10-01,66,3,2280.0
BAT-7194,1033,1,2023-10-01,2023-09-01,2025-08-31,66,3,2280.0
BAT-7195,1033,5,2023-09-03,2023-08-04,2025-08-03,66,3,2280.0
BAT-7196,1033,5,2023-08-02,2023-07-03,2025-07-02,66,3,2280.0
BAT-7197,1033,3,2023-07-03,2023-06-03,2025-06-02,66,3,2280.0
BAT-7198,1034,5,2023-12-01,2023-11-01,2026-10-31,52,2,1756.5
BAT-7199,1034,3,2023-10-31,2023-10-01,2026-09-30,52,2,1756.5
BAT-7200,1034,4,2023-10-04,2023-09-04,2026-09-03,52,2,1756.5
BAT-7201,1034,4,2023-09-01,2023-08-02,2026-08-01,52,2,1756.5
BAT-7202,1034,4,2023-08-04,2023-07-05,2026-07-04,52,2,1756.5
BAT-7203,1034,1,2023-07-06,2023-06-06,2026-06-05,52,2,1756.5
BAT-7204,1035,1,2023-12-03,2023-11-03,2025-05-01,25,1,531.0
BAT-7205,1035,4,2023-11-03,2023-10-04,2025-04-01,25,1,531.0
BAT-7206,1035,2,2023-10-01,2023-09-01,2025-02-27,25,1,531.0
BAT-7207,1035,3,2023-09-02,2023-08-03,2025-01-29,25,1,531.0
BAT-7208,1035,5,2023-08-04,2023-07-05,2024-12-31,25,1,531.0
BAT-7209,1035,5,2023-07-05,2023-06-05,2024-12-01,25,1,531.0
BAT-7210,1036,5,2023-12-01,2023-11-01,2025-10-31,20,1,171.0
BAT-7211,1036,3,2023-11-03,2023-10-04,2025-10-03,20,1,171.0
BAT-7212,1036,3,2023-10-01,2023-09-01,2025-08-31,20,1,171.0
BAT-7213,1036,3,2023-09-01,2023-08-02,2025-08-01,20,1,171.0
BAT-7214,1036,4,2023-08-04,2023-07-05,2025-07-04,20,1,171.0
BAT-7215,1036,2,2023-07-03,2023-06-03,2025-06-02,20,1,171.0
BAT-7216,1037,2,2023-12-01,2023-11-01,2025-10-31,33,1,561.0
BAT-7217,1037,1,2023-10-31,2023-10-01,2025-09-30,33,1,561.0
BAT-7218,1037,3,2023-10-02,2023-09-02,2025-09-01,33,1,561.0
BAT-7219,1037,3,2023-09-03,2023-08-04,2025-08-03,33,1,561.0
BAT-7220,1037,2,2023-08-02,2023-07-03,2025-07-02,33,1,561.0
BAT-7221,1037,2,2023-07-02,2023-06-02,2025-06-01,33,1,561.0
BAT-7222,1038,4,2023-12-02,2023-11-02,2025-04-30,30,1,467.25
BAT-7223,1038,2,2023-11-02,2023-10-03,2025-03-31,30,1,467.25
BAT-7224,1038,3,2023-10-03,2023-09-03,2025-03-01,30,1,467.25
BAT-7225,1038,4,2023-09-01,2023-08-02,2025-01-28,30,1,467.25
BAT-7226,1038,5,2023-08-02,2023-07-03,2024-12-29,30,1,467.25
BAT-7227,1038,5,2023-07-02,2023-06-02,2024-11-28,30,1,467.25
BAT-7228,1039,5,2023-12-03,2023-11-03,2025-11-02,18,0,303.0
BAT-7229,1039,3,2023-11-02,2023-10-03,2025-10-02,18,0,303.0
BAT-7230,1039,1,2023-09-30,2023-08-31,2025-08-30,18,0,303.0
BAT-7231,1039,1,2023-09-01,2023-08-02,2025-08-01,18,0,303.0
BAT-7232,1039,2,2023-08-04,2023-07-05,2025-07-04,18,0,303.0
BAT-7233,1039,4,2023-07-02,2023-06-02,2025-06-01,18,0,303.0
BAT-7234,1040,5,2023-11-30,2023-10-31,2026-10-30,65,3,1698.75
BAT-7235,1040,1,2023-11-01,2023-10-02,2026-10-01,65,3,1698.75
BAT-7236,1040,1,2023-10-01,2023-09-01,2026-08-31,65,3,1698.75
BAT-7237,1040,5,2023-09-03,2023-08-04,2026-08-03,65,3,1698.75
BAT-7238,1040,2,2023-08-05,2023-07-06,2026-07-05,65,3,1698.75
BAT-7239,1040,5,2023-07-05,2023-06-05,2026-06-04,65,3,1698.75
BAT-7240,1041,4,2023-12-01,2023-11-01,2026-10-31,63,3,1639.5
BAT-7241,1041,4,2023-10-30,2023-09-30,2026-09-29,63,3,1639.5
BAT-7242,1041,4,2023-09-30,2023-08-31,2026-08-30,63,3,1639.5
BAT-7243,1041,5,2023-09-04,2023-08-05,2026-08-04,63,3,1639.5
BAT-7244,1041,4,2023-08-02,2023-07-03,2026-07-02,63,3,1639.5
BAT-7245,1041,1,2023-07-04,2023-06-04,2026-06-03,63,3,1639.5
BAT-7246,1042,3,2023-12-03,2023-11-03,2026-11-02,55,2,729.0
BAT-7247,1042,3,2023-10-30,2023-09-30,2026-09-29,55,2,729.0
BAT-7248,1042,2,2023-10-01,2023-09-01,2026-08-31,55,2,729.0
BAT-7249,1042,5,2023-09-04,2023-08-05,2026-08-04,55,2,729.0
BAT-7250,1042,1,2023-08-01,2023-07-02,2026-07-01,55,2,729.0
BAT-7251,1042,1,2023-07-03,2023-06-03,2026-06-02,55,2,729.0
BAT-7252,1043,4,2023-11-29,2023-10-30,2026-10-29,60,3,1021.5
BAT-7253,1043,3,2023-10-31,2023-10-01,2026-09-30,60,3,1021.5
BAT-7254,1043,1,2023-10-04,2023-09-04,2026-09-03,60,3,1021.5
BAT-7255,1043,4,2023-09-02,2023-08-03,2026-08-02,60,3,1021.5
BAT-7256,1043,5,2023-08-05,2023-07-06,2026-07-05,60,3,1021.5
BAT-7257,1043,5,2023-07-06,2023-06-06,2026-06-05,60,3,1021.5
BAT-7258,1044,2,2023-11-29,2023-10-30,2024-10-29,48,2,1058.25
BAT-7259,1044,2,2023-10-31,2023-10-01,2024-09-30,48,2,1058.25
BAT-7260,1044,4,2023-10-03,2023-09-03,2024-09-02,48,2,1058.25
BAT-7261,1044,5,2023-09-04,2023-08-05,2024-08-04,48,2,1058.25
BAT-7262,1044,1,2023-08-01,2023-07-02,2024-07-01,48,2,1058.25
BAT-7263,1044,3,2023-07-02,2023-06-02,2024-06-01,48,2,1058.25
BAT-7264,1045,1,2023-12-03,2023-11-03,2026-11-02,41,2,385.5
BAT-7265,1045,4,2023-11-01,2023-10-02,2026-10-01,41,2,385.5
BAT-7266,1045,3,2023-09-30,2023-08-31,2026-08-30,41,2,385.5
BAT-7267,1045,1,2023-09-04,2023-08-05,2026-08-04,41,2,385.5
BAT-7268,1045,1,2023-08-05,2023-07-06,2026-07-05,41,2,385.5
BAT-7269,1045,4,2023-07-02,2023-06-02,2026-06-01,41,2,385.5
BAT-7270,1046,3,2023-12-02,2023-11-02,2025-11-01,29,1,234.75
BAT-7271,1046,1,2023-11-02,2023-10-03,2025-10-02,29,1,234.75
BAT-7272,1046,5,2023-10-03,2023-09-03,2025-09-02,29,1,234.75
BAT-7273,1046,4,2023-08-31,2023-08-01,2025-07-31,29,1,234.75
BAT-7274,1046,2,2023-08-02,2023-07-03,2025-07-02,29,1,234.75
BAT-7275,1046,4,2023-07-04,2023-06-04,2025-06-03,29,1,234.75
BAT-7276,1047,3,2023-11-30,2023-10-31,2024-10-30,60,3,975.0
BAT-7277,1047,3,2023-11-02,2023-10-03,2024-10-02,60,3,975.0
BAT-7278,1047,3,2023-09-30,2023-08-31,2024-08-30,60,3,975.0
BAT-7279,1047,5,2023-08-31,2023-08-01,2024-07-31,60,3,975.0
BAT-7280,1047,4,2023-08-02,2023-07-03,2024-07-02,60,3,975.0
BAT-7281,1047,1,2023-07-06,2023-06-06,2024-06-05,60,3,975.0
BAT-7282,1048,1,2023-12-01,2023-11-01,2024-10-31,36,1,267.75
BAT-7283,1048,1,2023-11-02,2023-10-03,2024-10-02,36,1,267.75
BAT-7284,1048,1,2023-09-30,2023-08-31,2024-08-30,36,1,267.75
BAT-7285,1048,2,2023-09-01,2023-08-02,2024-08-01,36,1,267.75
BAT-7286,1048,5,2023-08-03,2023-07-04,2024-07-03,36,1,267.75
BAT-7287,1048,4,2023-07-02,2023-06-02,2024-06-01,36,1,267.75
BAT-7288,1049,3,2023-12-02,2023-11-02,2025-04-30,33,1,653.25
BAT-7289,1049,3,2023-10-30,2023-09-30,2025-03-28,33,1,653.25
BAT-7290,1049,4,2023-10-03,2023-09-03,2025-03-01,33,1,653.25
BAT-7291,1049,2,2023-08-31,2023-08-01,2025-01-27,33,1,653.25
BAT-7292,1049,2,2023-08-01,2023-07-02,2024-12-28,33,1,653.25
BAT-7293,1049,5,2023-07-05,2023-06-05,2024-12-01,33,1,653.25
BAT-7294,1050,1,2023-11-30,2023-10-31,2026-10-30,66,3,1623.0
BAT-7295,1050,3,2023-10-30,2023-09-30,2026-09-29,66,3,1623.0
BAT-7296,1050,1,2023-09-30,2023-08-31,2026-08-30,66,3,1623.0
BAT-7297,1050,4,2023-09-04,2023-08-05,2026-08-04,66,3,1623.0
BAT-7298,1050,3,2023-08-04,2023-07-05,2026-07-04,66,3,1623.0
BAT-7299,1050,1,2023-07-04,2023-06-04,2026-06-03,66,3,1623.0
BAT-7300,1051,4,2023-12-01,2023-11-01,2025-10-31,41,2,273.0
BAT-7301,1051,5,2023-10-31,2023-10-01,2025-09-30,41,2,273.0
BAT-7302,1051,2,2023-10-01,2023-09-01,2025-08-31,41,2,273.0
BAT-7303,1051,5,2023-09-03,2023-08-04,2025-08-03,41,2,273.0
BAT-7304,1051,2,2023-08-03,2023-07-04,2025-07-03,41,2,273.0
BAT-7305,1051,1,2023-07-04,2023-06-04,2025-06-03,41,2,273.0
BAT-7306,1052,4,2023-11-29,2023-10-30,2026-10-29,70,3,1110.75
BAT-7307,1052,3,2023-10-30,2023-09-30,2026-09-29,70,3,1110.75
BAT-7308,1052,3,2023-09-30,2023-08-31,2026-08-30,70,3,1110.75
BAT-7309,1052,1,2023-08-31,2023-08-01,2026-07-31,70,3,1110.75
BAT-7310,1052,1,2023-08-03,2023-07-04,2026-07-03,70,3,1110.75
BAT-7311,1052,3,2023-07-06,2023-06-06,2026-06-05,70,3,1110.75
BAT-7312,1053,1,2023-11-30,2023-10-31,2026-10-30,20,1,237.75
BAT-7313,1053,5,2023-11-03,2023-10-04,2026-10-03,20,1,237.75
BAT-7314,1053,2,2023-10-03,2023-09-03,2026-09-02,20,1,237.75
BAT-7315,1053,2,2023-09-02,2023-08-03,2026-08-02,20,1,237.75
BAT-7316,1053,1,2023-08-03,2023-07-04,2026-07-03,20,1,237.75
BAT-7317,1053,3,2023-07-03,2023-06-03,2026-06-02,20,1,237.75
BAT-7318,1054,4,2023-11-29,2023-10-30,2024-10-29,15,0,233.25
BAT-7319,1054,2,2023-11-03,2023-10-04,2024-10-03,15,0,233.25
BAT-7320,1054,5,2023-10-01,2023-09-01,2024-08-31,15,0,233.25
BAT-7321,1054,3,2023-09-01,2023-08-02,2024-08-01,15,0,233.25
BAT-7322,1054,2,2023-08-03,2023-07-04,2024-07-03,15,0,233.25
BAT-7323,1054,1,2023-07-02,2023-06-02,2024-06-01,15,0,233.25
BAT-7324,1055,4,2023-11-30,2023-10-31,2025-10-30,47,2,694.5
BAT-7325,1055,2,2023-11-02,2023-10-03,2025-10-02,47,2,694.5
BAT-7326,1055,5,2023-10-04,2023-09-04,2025-09-03,47,2,694.5
BAT-7327,1055,2,2023-09-01,2023-08-02,2025-08-01,47,2,694.5
BAT-7328,1055,1,2023-08-05,2023-07-06,2025-07-05,47,2,694.5
BAT-7329,1055,3,2023-07-04,2023-06-04,2025-06-03,47,2,694.5
BAT-7330,1056,5,2023-12-03,2023-11-03,2026-11-02,62,3,1887.75
BAT-7331,1056,2,2023-11-02,2023-10-03,2026-10-02,62,3,1887.75
BAT-7332,1056,3,2023-09-30,2023-08-31,2026-08-30,62,3,1887.75
BAT-7333,1056,5,2023-09-03,2023-08-04,2026-08-03,62,3,1887.75
BAT-7334,1056,4,2023-08-03,2023-07-04,2026-07-03,62,3,1887.75
BAT-7335,1056,4,2023-07-03,2023-06-03,2026-06-02,62,3,1887.75
BAT-7336,1057,1,2023-11-30,2023-10-31,2024-10-30,73,3,979.5
BAT-7337,1057,3,2023-11-01,2023-10-02,2024-10-01,73,3,979.5
BAT-7338,1057,5,2023-10-01,2023-09-01,2024-08-31,73,3,979.5
BAT-7339,1057,3,2023-09-02,2023-08-03,2024-08-02,73,3,979.5
BAT-7340,1057,3,2023-08-03,2023-07-04,2024-07-03,73,3,979.5
BAT-7341,1057,4,2023-07-06,2023-06-06,2024-06-05,73,3,979.5
BAT-7342,1058,5,2023-12-02,2023-11-02,2024-11-01,20,1,249.0
BAT-7343,1058,1,2023-11-02,2023-10-03,2024-10-02,20,1,249.0
BAT-7344,1058,3,2023-09-30,2023-08-31,2024-08-30,20,1,249.0
BAT-7345,1058,1,2023-09-03,2023-08-04,2024-08-03,20,1,249.0
BAT-7346,1058,1,2023-08-04,2023-07-05,2024-07-04,20,1,249.0
BAT-7347,1058,1,2023-07-04,2023-06-04,2024-06-03,20,1,249.0
BAT-7348,1059,2,2023-11-30,2023-10-31,2025-10-30,49,2,933.0
BAT-7349,1059,1,2023-10-31,2023-10-01,2025-09-30,49,2,933.0
BAT-7350,1059,3,2023-10-04,2023-09-04,2025-09-03,49,2,933.0
BAT-7351,1059,2,2023-09-04,2023-08-05,2025-08-04,49,2,933.0
BAT-7352,1059,1,2023-08-02,2023-07-03,2025-07-02,49,2,933.0
BAT-7353,1059,3,2023-07-04,2023-06-04,2025-06-03,49,2,933.0
BAT-7354,1060,5,2023-11-30,2023-10-31,2025-10-30,65,3,1603.5
BAT-7355,1060,2,2023-11-02,2023-10-03,2025-10-02,65,3,1603.5
BAT-7356,1060,5,2023-10-02,2023-09-02,2025-09-01,65,3,1603.5
BAT-7357,1060,3,2023-08-31,2023-08-01,2025-07-31,65,3,1603.5
BAT-7358,1060,5,2023-08-01,2023-07-02,2025-07-01,65,3,1603.5
BAT-7359,1060,3,2023-07-04,2023-06-04,2025-06-03,65,3,1603.5
BAT-7360,1061,4,2023-12-01,2023-11-01,2025-10-31,92,4,2999.25
BAT-7361,1061,2,2023-11-01,2023-10-02,2025-10-01,92,4,2999.25
BAT-7362,1061,5,2023-10-03,2023-09-03,2025-09-02,92,4,2999.25
BAT-7363,1061,5,2023-09-03,2023-08-04,2025-08-03,92,4,2999.25
BAT-7364,1061,3,2023-08-05,2023-07-06,2025-07-05,92,4,2999.25
BAT-7365,1061,3,2023-07-05,2023-06-05,2025-06-04,92,4,2999.25
BAT-7366,1062,1,2023-12-03,2023-11-03,2026-11-02,18,0,328.5
BAT-7367,1062,2,2023-11-01,2023-10-02,2026-10-01,18,0,328.5
BAT-7368,1062,3,2023-10-02,2023-09-02,2026-09-01,18,0,328.5
BAT-7369,1062,1,2023-09-04,2023-08-05,2026-08-04,18,0,328.5
BAT-7370,1062,4,2023-08-01,2023-07-02,2026-07-01,18,0,328.5
BAT-7371,1062,3,2023-07-06,2023-06-06,2026-06-05,18,0,328.5
BAT-7372,1063,4,2023-12-02,2023-11-02,2025-11-01,41,2,216.0
BAT-7373,1063,5,2023-11-01,2023-10-02,2025-10-01,41,2,216.0
BAT-7374,1063,4,2023-10-02,2023-09-02,2025-09-01,41,2,216.0
BAT-7375,1063,5,2023-09-03,2023-08-04,2025-08-03,41,2,216.0
BAT-7376,1063,4,2023-08-04,2023-07-05,2025-07-04,41,2,216.0
BAT-7377,1063,5,2023-07-02,2023-06-02,2025-06-01,41,2,216.0
BAT-7378,1064,5,2023-12-02,2023-11-02,2026-11-01,34,1,593.25
BAT-7379,1064,2,2023-11-02,2023-10-03,2026-10-02,34,1,593.25
BAT-7380,1064,3,2023-10-02,2023-09-02,2026-09-01,34,1,593.25
BAT-7381,1064,5,2023-09-01,2023-08-02,2026-08-01,34,1,593.25
BAT-7382,1064,3,2023-08-02,2023-07-03,2026-07-02,34,1,593.25
BAT-7383,1064,4,2023-07-05,2023-06-05,2026-06-04,34,1,593.25
BAT-7384,1065,3,2023-11-29,2023-10-30,2025-10-29,24,1,200.25
BAT-7385,1065,2,2023-11-01,2023-10-02,2025-10-01,24,1,200.25
BAT-7386,1065,3,2023-10-01,2023-09-01,2025-08-31,24,1,200.25
BAT-7387,1065,1,2023-09-01,2023-08-02,2025-08-01,24,1,200.25
BAT-7388,1065,5,2023-08-02,2023-07-03,2025-07-02,24,1,200.25
BAT-7389,1065,3,2023-07-04,2023-06-04,2025-06-03,24,1,200.25
BAT-7390,1066,2,2023-11-29,2023-10-30,2024-10-29,21,1,250.5
BAT-7391,1066,2,2023-11-03,2023-10-04,2024-10-03,21,1,250.5
BAT-7392,1066,3,2023-10-02,2023-09-02,2024-09-01,21,1,250.5
BAT-7393,1066,2,2023-09-04,2023-08-05,2024-08-04,21,1,250.5
BAT-7394,1066,1,2023-08-05,2023-07-06,2024-07-05,21,1,250.5
BAT-7395,1066,5,2023-07-05,2023-06-05,2024-06-04,21,1,250.5
BAT-7396,1067,5,2023-12-03,2023-11-03,2024-11-02,62,3,1284.0
BAT-7397,1067,2,2023-10-31,2023-10-01,2024-09-30,62,3,1284.0
BAT-7398,1067,5,2023-09-30,2023-08-31,2024-08-30,62,3,1284.0
BAT-7399,1067,3,2023-09-01,2023-08-02,2024-08-01,62,3,1284.0
BAT-7400,1067,4,2023-08-03,2023-07-04,2024-07-03,62,3,1284.0
BAT-7401,1067,1,2023-07-04,2023-06-04,2024-06-03,62,3,1284.0
BAT-7402,1068,5,2023-12-03,2023-11-03,2025-11-02,64,3,1604.25
BAT-7403,1068,5,2023-11-03,2023-10-04,2025-10-03,64,3,1604.25
BAT-7404,1068,1,2023-09-30,2023-08-31,2025-08-30,64,3,1604.25
BAT-7405,1068,5,2023-09-02,2023-08-03,2025-08-02,64,3,1604.25
BAT-7406,1068,3,2023-08-05,2023-07-06,2025-07-05,64,3,1604.25
BAT-7407,1068,1,2023-07-03,2023-06-03,2025-06-02,64,3,1604.25
BAT-7408,1069,2,2023-12-03,2023-11-03,2025-11-02,31,1,426.75
BAT-7409,1069,1,2023-11-03,2023-10-04,2025-10-03,31,1,426.75
BAT-7410,1069,4,2023-10-02,2023-09-02,2025-09-01,31,1,426.75
BAT-7411,1069,1,2023-09-04,2023-08-05,2025-08-04,31,1,426.75
BAT-7412,1069,3,2023-08-01,2023-07-02,2025-07-01,31,1,426.75
BAT-7413,1069,4,2023-07-06,2023-06-06,2025-06-05,31,1,426.75
BAT-7414,1070,5,2023-11-29,2023-10-30,2025-10-29,100,5,2523.0
BAT-7415,1070,5,2023-11-02,2023-10-03,2025-10-02,100,5,2523.0
BAT-7416,1070,4,2023-10-04,2023-09-04,2025-09-03,100,5,2523.0
BAT-7417,1070,5,2023-09-03,2023-08-04,2025-08-03,100,5,2523.0
BAT-7418,1070,2,2023-08-01,2023-07-02,2025-07-01,100,5,2523.0
BAT-7419,1070,5,2023-07-05,2023-06-05,2025-06-04,100,5,2523.0
BAT-7420,1071,5,2023-11-30,2023-10-31,2025-10-30,37,1,384.75
BAT-7421,1071,4,2023-10-30,2023-09-30,2025-09-29,37,1,384.75
BAT-7422,1071,1,2023-10-04,2023-09-04,2025-09-03,37,1,384.75
BAT-7423,1071,1,2023-09-01,2023-08-02,2025-08-01,37,1,384.75
BAT-7424,1071,2,2023-08-03,2023-07-04,2025-07-03,37,1,384.75
BAT-7425,1071,5,2023-07-02,2023-06-02,2025-06-01,37,1,384.75
BAT-7426,1072,2,2023-12-01,2023-11-01,2024-10-31,18,0,263.25
BAT-7427,1072,3,2023-11-02,2023-10-03,2024-10-02,18,0,263.25
BAT-7428,1072,5,2023-10-04,2023-09-04,2024-09-03,18,0,263.25
BAT-7429,1072,4,2023-09-01,2023-08-02,2024-08-01,18,0,263.25
BAT-7430,1072,4,2023-08-02,2023-07-03,2024-07-02,18,0,263.25
BAT-7431,1072,4,2023-07-03,2023-06-03,2024-06-02,18,0,263.25
BAT-7432,1073,5,2023-12-01,2023-11-01,2026-10-31,60,3,1167.0
BAT-7433,1073,1,2023-11-02,2023-10-03,2026-10-02,60,3,1167.0
BAT-7434,1073,1,2023-10-01,2023-09-01,2026-08-31,60,3,1167.0
BAT-7435,1073,2,2023-08-31,2023-08-01,2026-07-31,60,3,1167.0
BAT-7436,1073,2,2023-08-01,2023-07-02,2026-07-01,60,3,1167.0
BAT-7437,1073,2,2023-07-04,2023-06-04,2026-06-03,60,3,1167.0
BAT-7438,1074,5,2023-11-29,2023-10-30,2024-10-29,33,1,433.5
BAT-7439,1074,1,2023-11-03,2023-10-04,2024-10-03,33,1,433.5
BAT-7440,1074,3,2023-10-03,2023-09-03,2024-09-02,33,1,433.5
BAT-7441,1074,1,2023-09-01,2023-08-02,2024-08-01,33,1,433.5
BAT-7442,1074,4,2023-08-05,2023-07-06,2024-07-05,33,1,433.5
BAT-7443,1074,2,2023-07-06,2023-06-06,2024-06-05,33,1,433.5
BAT-7444,1075,1,2023-11-29,2023-10-30,2026-10-29,58,2,1954.5
BAT-7445,1075,2,2023-10-30,2023-09-30,2026-09-29,58,2,1954.5
BAT-7446,1075,2,2023-09-30,2023-08-31,2026-08-30,58,2,1954.5
BAT-7447,1075,4,2023-09-01,2023-08-02,2026-08-01,58,2,1954.5
BAT-7448,1075,1,2023-08-03,2023-07-04,2026-07-03,58,2,1954.5
BAT-7449,1075,1,2023-07-03,2023-06-03,2026-06-02,58,2,1954.5
BAT-7450,1076,5,2023-12-03,2023-11-03,2026-11-02,33,1,1269.75
BAT-7451,1076,5,2023-11-03,2023-10-04,2026-10-03,33,1,1269.75
BAT-7452,1076,1,2023-10-01,2023-09-01,2026-08-31,33,1,1269.75
BAT-7453,1076,2,2023-09-02,2023-08-03,2026-08-02,33,1,1269.75
BAT-7454,1076,5,2023-08-04,2023-07-05,2026-07-04,33,1,1269.75
BAT-7455,1076,1,2023-07-03,2023-06-03,2026-06-02,33,1,1269.75
BAT-7456,1077,5,2023-12-02,2023-11-02,2025-04-30,60,3,711.0
BAT-7457,1077,2,2023-11-01,2023-10-02,2025-03-30,60,3,711.0
BAT-7458,1077,4,2023-10-04,2023-09-04,2025-03-02,60,3,711.0
BAT-7459,1077,4,2023-09-01,2023-08-02,2025-01-28,60,3,711.0
BAT-7460,1077,5,2023-08-03,2023-07-04,2024-12-30,60,3,711.0
BAT-7461,1077,3,2023-07-03,2023-06-03,2024-11-29,60,3,711.0
BAT-7462,1078,4,2023-11-29,2023-10-30,2024-10-29,69,3,1275.75
BAT-7463,1078,1,2023-11-03,2023-10-04,2024-10-03,69,3,1275.75
BAT-7464,1078,2,2023-10-04,2023-09-04,2024-09-03,69,3,1275.75
