date,product_sk_id,impression_count,page_view_count,add_to_cart_count,cart_abandonment_count,conversion_rate
2023-09-30,1167,2237,235,6,4.0,0.85
2023-10-31,1167,2267,302,12,7.0,1.66
2023-11-30,1167,1977,221,14,8.0,2.71
2023-12-31,1167,6597,242,18,14.0,1.65
2020-01-31,1168,2116,252,8,5.0,1.19
2020-02-29,1168,1698,239,8,5.0,1.26
2020-03-31,1168,2748,434,30,19.0,2.53
2020-04-30,1168,2795,352,21,13.0,2.27
2020-05-31,1168,3575,381,22,13.0,2.36
2020-06-30,1168,4203,495,26,16.0,2.02
2020-07-31,1168,6400,751,33,18.0,2.0
2020-08-31,1168,1751,234,9,6.0,1.28
2020-09-30,1168,2835,369,16,9.0,1.9
2020-10-31,1168,4492,553,34,18.0,2.89
2020-11-30,1168,2387,335,24,12.0,3.58
2020-12-31,1168,3449,405,29,18.0,2.72
2021-01-31,1168,21131,785,34,20.0,1.78
2021-02-28,1168,15888,750,35,22.0,1.73
2021-03-31,1168,3380,453,32,21.0,2.43
2021-04-30,1168,3981,498,32,21.0,2.21
2021-05-31,1168,3112,442,30,16.0,3.17
2021-06-30,1168,4237,491,34,23.0,2.24
2021-07-31,1168,3726,421,24,14.0,2.38
2021-08-31,1168,3394,496,28,17.0,2.22
2021-09-30,1168,3976,522,26,15.0,2.11
2021-10-31,1168,3014,434,39,27.0,2.76
2021-11-30,1168,2300,251,24,16.0,3.19
2021-12-31,1168,2503,345,30,18.0,3.48
2022-01-31,1168,3589,556,22,12.0,1.8
2022-02-28,1168,2744,384,16,10.0,1.56
2022-03-31,1168,4297,516,29,17.0,2.33
2022-04-30,1168,1993,219,9,5.0,1.83
2022-05-31,1168,2000,255,13,9.0,1.57
2022-06-30,1168,1545,193,5,3.0,1.04
2022-07-31,1168,3467,384,12,7.0,1.3
2022-08-31,1168,2610,353,25,19.0,1.7
2022-09-30,1168,2959,433,22,13.0,2.08
2022-10-31,1168,2151,276,12,8.0,1.45
2022-11-30,1168,3006,333,19,10.0,2.7
2022-12-31,1168,2501,279,17,9.0,2.87
2023-01-31,1168,3776,495,30,20.0,2.02
2023-02-28,1168,3062,484,31,20.0,2.27
2023-03-31,1168,3602,409,21,13.0,1.96
2023-04-30,1168,3478,475,23,13.0,2.11
2023-05-31,1168,3275,458,23,13.0,2.18
2023-06-30,1168,3769,424,22,13.0,2.12
2023-07-31,1168,3412,441,23,13.0,2.27
2023-08-31,1168,4724,574,32,20.0,2.09
2023-09-30,1168,3102,426,24,15.0,2.11
2023-10-31,1168,2362,350,19,11.0,2.29
2023-11-30,1168,2413,263,19,11.0,3.04
2023-12-31,1168,2099,317,26,14.0,3.79
2020-01-31,1169,2468,370,17,11.0,1.62
2020-02-29,1169,3355,348,16,9.0,2.01
2020-03-31,1169,2472,346,25,19.0,1.73
2020-04-30,1169,2077,273,14,9.0,1.83
2020-05-31,1169,12831,349,17,11.0,1.72
2020-06-30,1169,3060,348,19,12.0,2.01
2020-07-31,1169,4018,616,37,25.0,1.95
2020-08-31,1169,4167,525,31,19.0,2.29
2020-09-30,1169,4913,555,22,11.0,1.98
2020-10-31,1169,2530,310,16,9.0,2.26
2020-11-30,1169,1870,221,15,10.0,2.26
2020-12-31,1169,1834,213,10,6.0,1.88
2021-01-31,1169,5531,681,40,24.0,2.35
2021-02-28,1169,3579,457,18,10.0,1.75
2021-03-31,1169,2208,329,18,10.0,2.43
2021-04-30,1169,3858,542,30,18.0,2.21
2021-05-31,1169,1944,264,11,6.0,1.89
2021-06-30,1169,2911,426,30,20.0,2.35
2021-07-31,1169,2163,300,13,8.0,1.67
2021-08-31,1169,2891,407,27,18.0,2.21
2021-09-30,1169,2036,298,16,11.0,1.68
2021-10-31,1169,2897,365,25,18.0,1.92
2021-11-30,1169,3026,433,26,14.0,2.77
2021-12-31,1169,3221,405,25,13.0,2.96
2022-01-31,1169,2657,341,13,8.0,1.47
2022-02-28,1169,2950,315,14,8.0,1.9
2022-03-31,1169,2264,284,12,8.0,1.41
2022-04-30,1169,2871,330,12,7.0,1.52
2022-05-31,1169,2617,333,15,9.0,1.8
2022-06-30,1169,2425,373,13,7.0,1.61
2022-07-31,1169,3633,377,14,8.0,1.59
2022-08-31,1169,2055,250,9,6.0,1.2
2022-09-30,1169,2480,334,16,10.0,1.8
2022-10-31,1169,1702,226,15,13.0,0.88
2022-11-30,1169,1714,198,10,7.0,1.52
2022-12-31,1169,1353,177,12,8.0,2.26
2023-01-31,1169,3101,426,21,13.0,1.88
2023-02-28,1169,9954,372,11,7.0,1.08
2023-03-31,1169,3118,392,19,11.0,2.04
2023-04-30,1169,3081,401,21,12.0,2.24
2023-05-31,1169,2286,298,18,12.0,2.01
2023-06-30,1169,2900,378,19,10.0,2.38
2023-07-31,1169,4109,551,21,11.0,1.81
2023-08-31,1169,2504,341,15,8.0,2.05
2023-09-30,1169,3212,375,17,10.0,1.87
2023-10-31,1169,3441,354,21,12.0,2.54
2023-11-30,1169,2316,252,12,6.0,2.38
2023-12-31,1169,2310,339,23,14.0,2.65
2020-01-31,1170,2264,323,16,10.0,1.86
2020-02-29,1170,3373,507,26,14.0,2.37
2020-03-31,1170,3362,483,29,19.0,2.07
2020-04-30,1170,2631,367,19,11.0,2.18
2020-05-31,1170,3628,472,30,16.0,2.97
2020-06-30,1170,4016,581,30,15.0,2.58
2020-07-31,1170,5574,617,30,15.0,2.43
2020-08-31,1170,3193,483,27,15.0,2.48
2020-09-30,1170,5143,607,36,18.0,2.97
2020-10-31,1170,1887,290,20,11.0,3.1
2020-11-30,1170,3013,442,29,15.0,3.17
2020-12-31,1170,1647,247,28,20.0,3.24
2021-01-31,1170,4564,616,31,17.0,2.27
2021-02-28,1170,4697,429,20,11.0,2.1
2021-03-31,1170,3418,482,28,15.0,2.7
2021-04-30,1170,4431,644,32,16.0,2.48
2021-05-31,1170,2708,368,24,13.0,2.99
2021-06-30,1170,3273,507,30,16.0,2.76
2021-07-31,1170,4829,578,29,16.0,2.25
2021-08-31,1170,5529,876,43,22.0,2.4
2021-09-30,1170,2687,413,36,26.0,2.42
2021-10-31,1170,17868,568,33,19.0,2.46
2021-11-30,1170,2617,406,29,18.0,2.71
2021-12-31,1170,2000,259,21,10.0,4.25
2022-01-31,1170,2784,430,22,13.0,2.09
2022-02-28,1170,4395,540,25,14.0,2.04
2022-03-31,1170,16977,564,24,13.0,1.95
2022-04-30,1170,1826,253,11,7.0,1.58
2022-05-31,1170,2409,334,21,12.0,2.69
2022-06-30,1170,3245,410,21,12.0,2.2
2022-07-31,1170,1997,276,11,7.0,1.45
2022-08-31,1170,2751,358,13,7.0,1.68
2022-09-30,1170,2921,375,23,15.0,2.13
2022-10-31,1170,2801,338,16,9.0,2.07
2022-11-30,1170,11603,391,25,17.0,2.05
2022-12-31,1170,1243,179,13,9.0,2.23
2023-01-31,1170,3790,544,30,16.0,2.57
2023-02-28,1170,1905,325,23,15.0,2.46
2023-03-31,1170,4085,540,33,18.0,2.78
2023-04-30,1170,2417,361,17,9.0,2.22
2023-05-31,1170,2395,349,17,9.0,2.29
2023-06-30,1170,3004,422,34,22.0,2.84
2023-07-31,1170,6364,841,38,19.0,2.26
2023-08-31,1170,2992,430,18,10.0,1.86
2023-09-30,1170,4818,662,49,31.0,2.72
2023-10-31,1170,4180,578,44,28.0,2.77
2023-11-30,1170,2871,366,27,16.0,3.01
2023-12-31,1170,3011,445,36,21.0,3.37
2020-01-31,1171,3470,461,34,27.0,1.52
2020-02-29,1171,3762,493,24,14.0,2.03
2020-03-31,1171,2690,303,13,8.0,1.65
2020-04-30,1171,3195,419,20,11.0,2.15
2020-05-31,1171,3293,383,22,13.0,2.35
2020-06-30,1171,4490,546,29,17.0,2.2
2020-07-31,1171,4984,572,20,11.0,1.57
2020-08-31,1171,5862,637,35,20.0,2.35
2020-09-30,1171,5851,856,38,23.0,1.75
2020-10-31,1171,3248,413,22,13.0,2.18
2020-11-30,1171,2915,337,17,11.0,1.78
2020-12-31,1171,3612,411,40,26.0,3.41
2021-01-31,1171,25437,769,23,15.0,1.04
2021-02-28,1171,3490,452,16,10.0,1.33
2021-03-31,1171,3312,403,33,23.0,2.48
2021-04-30,1171,4258,558,27,16.0,1.97
2021-05-31,1171,4091,539,28,15.0,2.41
2021-06-30,1171,4668,578,30,17.0,2.25
2021-07-31,1171,3533,502,23,13.0,1.99
2021-08-31,1171,8694,857,40,23.0,1.98
2021-09-30,1171,4031,517,36,23.0,2.51
2021-10-31,1171,4450,526,28,15.0,2.47
2021-11-30,1171,3753,427,43,28.0,3.51
2021-12-31,1171,4884,434,35,20.0,3.46
2022-01-31,1171,4860,541,16,9.0,1.29
2022-02-28,1171,4243,535,22,14.0,1.5
2022-03-31,1171,2470,325,16,10.0,1.85
2022-04-30,1171,3006,340,14,8.0,1.76
2022-05-31,1171,4254,466,21,13.0,1.72
2022-06-30,1171,2578,349,21,14.0,2.01
2022-07-31,1171,2692,333,12,7.0,1.5
2022-08-31,1171,2800,311,15,10.0,1.61
2022-09-30,1171,4288,510,21,12.0,1.76
2022-10-31,1171,3207,319,14,8.0,1.88
2022-11-30,1171,2584,303,19,11.0,2.64
2022-12-31,1171,1712,206,24,20.0,1.94
2023-01-31,1171,3350,365,16,10.0,1.64
2023-02-28,1171,5886,613,25,14.0,1.79
2023-03-31,1171,5217,589,28,17.0,1.87
2023-04-30,1171,3570,440,20,12.0,1.82
2023-05-31,1171,5937,645,38,22.0,2.48
2023-06-30,1171,5469,646,38,22.0,2.48
2023-07-31,1171,3813,453,19,12.0,1.55
2023-08-31,1171,3826,492,17,9.0,1.63
2023-09-30,1171,2731,382,25,15.0,2.62
2023-10-31,1171,3966,513,30,16.0,2.73
2023-11-30,1171,4436,440,40,29.0,2.5
2023-12-31,1171,3267,483,42,27.0,3.11
2020-01-31,1172,6963,619,21,13.0,1.29
2020-02-29,1172,56153,848,29,22.0,0.83
2020-03-31,1172,6954,565,19,12.0,1.24
2020-04-30,1172,10446,854,45,31.0,1.64
2020-05-31,1172,8874,831,36,22.0,1.68
2020-06-30,1172,8408,819,32,21.0,1.34
2020-07-31,1172,14509,1189,53,33.0,1.68
2020-08-31,1172,8429,662,19,12.0,1.06
2020-09-30,1172,11423,975,40,26.0,1.44
2020-10-31,1172,9047,874,46,32.0,1.6
2020-11-30,1172,8442,662,37,23.0,2.11
2020-12-31,1172,11105,915,46,27.0,2.08
2021-01-31,1172,16190,1495,65,43.0,1.47
2021-02-28,1172,12435,914,38,27.0,1.2
2021-03-31,1172,14908,1204,36,22.0,1.16
2021-04-30,1172,11698,847,32,20.0,1.42
2021-05-31,1172,8167,780,31,20.0,1.41
2021-06-30,1172,10708,954,33,19.0,1.47
2021-07-31,1172,20906,1702,46,27.0,1.12
2021-08-31,1172,10142,865,26,16.0,1.16
2021-09-30,1172,8777,760,31,20.0,1.45
2021-10-31,1172,12653,1145,61,39.0,1.92
2021-11-30,1172,8283,692,37,22.0,2.17
2021-12-31,1172,8300,696,43,26.0,2.44
2022-01-31,1172,4796,407,14,12.0,0.49
2022-02-28,1172,6368,542,16,11.0,0.92
2022-03-31,1172,8463,735,24,14.0,1.36
2022-04-30,1172,7812,655,24,14.0,1.53
2022-05-31,1172,11678,813,38,24.0,1.72
2022-06-30,1172,6342,482,15,11.0,0.83
2022-07-31,1172,7506,697,28,20.0,1.15
2022-08-31,1172,9310,760,29,20.0,1.18
2022-09-30,1172,8832,762,36,25.0,1.44
2022-10-31,1172,7073,577,26,18.0,1.39
2022-11-30,1172,7416,636,32,20.0,1.89
2022-12-31,1172,5080,438,28,20.0,1.83
2023-01-31,1172,10687,1078,41,26.0,1.39
2023-02-28,1172,15652,1070,32,18.0,1.31
2023-03-31,1172,7436,708,26,18.0,1.13
2023-04-30,1172,16629,1054,45,29.0,1.52
2023-05-31,1172,8731,755,35,23.0,1.59
2023-06-30,1172,9241,816,30,19.0,1.35
2023-07-31,1172,13873,1182,47,31.0,1.35
2023-08-31,1172,11971,939,45,30.0,1.6
2023-09-30,1172,11612,899,32,20.0,1.33
2023-10-31,1172,8143,673,41,27.0,2.08
2023-11-30,1172,9403,837,54,37.0,2.03
2023-12-31,1172,6890,567,40,29.0,1.94
2020-01-31,1173,4025,449,16,9.0,1.56
2020-02-29,1173,6592,733,36,22.0,1.91
2020-03-31,1173,6594,694,36,22.0,2.02
2020-04-30,1173,4852,634,38,27.0,1.74
2020-05-31,1173,8007,782,48,29.0,2.43
2020-06-30,1173,5310,626,36,21.0,2.4
2020-07-31,1173,11215,1101,52,30.0,2.0
2020-08-31,1173,10502,1119,58,35.0,2.06
2020-09-30,1173,7484,812,45,26.0,2.34
2020-10-31,1173,6263,726,38,22.0,2.2
2020-11-30,1173,6188,773,55,33.0,2.85
2020-12-31,1173,8782,957,54,31.0,2.4
2021-01-31,1173,12204,1215,49,27.0,1.81
2021-02-28,1173,7578,859,43,26.0,1.98
2021-03-31,1173,8100,902,44,27.0,1.88
2021-04-30,1173,8999,829,42,25.0,2.05
2021-05-31,1173,10306,1161,71,43.0,2.41
2021-06-30,1173,5992,791,39,22.0,2.15
2021-07-31,1173,11810,1245,50,23.0,2.17
2021-08-31,1173,13371,1379,81,52.0,2.1
2021-09-30,1173,9463,1010,71,50.0,2.08
2021-10-31,1173,8357,690,40,23.0,2.46
2021-11-30,1173,7497,870,51,27.0,2.76
2021-12-31,1173,5842,704,62,35.0,3.84
2022-01-31,1173,5365,680,27,15.0,1.76
2022-02-28,1173,4169,511,22,13.0,1.76
2022-03-31,1173,7381,763,55,40.0,1.97
2022-04-30,1173,8363,781,36,21.0,1.92
2022-05-31,1173,4552,470,19,11.0,1.7
2022-06-30,1173,7685,868,43,24.0,2.19
2022-07-31,1173,6450,698,34,20.0,2.01
2022-08-31,1173,40499,1104,35,22.0,1.18
2022-09-30,1173,10078,802,54,35.0,2.37
2022-10-31,1173,5633,666,38,22.0,2.4
2022-11-30,1173,4633,588,40,23.0,2.89
2022-12-31,1173,2889,302,17,9.0,2.65
2023-01-31,1173,8758,839,46,28.0,2.15
2023-02-28,1173,8174,971,46,27.0,1.96
2023-03-31,1173,4484,518,26,16.0,1.93
2023-04-30,1173,8621,940,61,38.0,2.45
2023-05-31,1173,8753,832,49,30.0,2.28
2023-06-30,1173,9000,912,45,25.0,2.19
2023-07-31,1173,10955,1160,61,37.0,2.07
2023-08-31,1173,7953,914,34,19.0,1.64
2023-09-30,1173,6846,679,29,17.0,1.77
2023-10-31,1173,7878,654,42,24.0,2.75
2023-11-30,1173,4971,557,36,21.0,2.69
2023-12-31,1173,4926,617,42,25.0,2.76
2020-01-31,1174,4606,400,16,10.0,1.5
2020-02-29,1174,5426,546,23,13.0,1.83
2020-03-31,1174,3080,420,22,14.0,1.9
2020-04-30,1174,2828,366,17,10.0,1.91
2020-05-31,1174,3593,355,22,14.0,2.25
2020-06-30,1174,1881,267,14,9.0,1.87
2020-07-31,1174,4413,547,26,15.0,2.01
2020-08-31,1174,6278,745,35,20.0,2.01
2020-09-30,1174,3082,395,18,10.0,2.03
2020-10-31,1174,4895,449,29,18.0,2.45
2020-11-30,1174,3912,466,35,22.0,2.79
2020-12-31,1174,3021,384,33,19.0,3.65
2021-01-31,1174,4245,585,28,17.0,1.88
2021-02-28,1174,8951,1003,48,29.0,1.89
2021-03-31,1174,6319,776,36,21.0,1.93
2021-04-30,1174,4784,511,26,15.0,2.15
2021-05-31,1174,6463,662,34,19.0,2.27
2021-06-30,1174,5035,521,26,15.0,2.11
2021-07-31,1174,5409,667,29,16.0,1.95
2021-08-31,1174,6087,744,33,18.0,2.02
2021-09-30,1174,4009,460,27,18.0,1.96
2021-10-31,1174,6390,615,36,19.0,2.76
2021-11-30,1174,3256,400,33,22.0,2.75
2021-12-31,1174,3732,454,28,15.0,2.86
2022-01-31,1174,2219,255,6,4.0,0.78
2022-02-28,1174,3359,477,18,10.0,1.68
2022-03-31,1174,3776,475,23,14.0,1.89
2022-04-30,1174,5024,588,21,11.0,1.7
2022-05-31,1174,2873,331,16,10.0,1.81
2022-06-30,1174,21748,516,25,15.0,1.94
2022-07-31,1174,3215,339,15,9.0,1.77
2022-08-31,1174,5262,486,18,10.0,1.65
2022-09-30,1174,3211,417,25,16.0,2.16
2022-10-31,1174,4833,517,20,11.0,1.74
2022-11-30,1174,2468,292,21,14.0,2.4
2022-12-31,1174,2879,273,16,9.0,2.56
2023-01-31,1174,4865,641,35,19.0,2.5
2023-02-28,1174,5031,534,24,13.0,2.06
2023-03-31,1174,23334,684,29,19.0,1.46
2023-04-30,1174,6074,643,39,24.0,2.33
2023-05-31,1174,4016,459,26,15.0,2.4
2023-06-30,1174,4238,560,27,15.0,2.14
2023-07-31,1174,5722,723,48,31.0,2.35
2023-08-31,1174,6733,848,37,19.0,2.12
2023-09-30,1174,6219,719,40,22.0,2.5
2023-10-31,1174,4749,561,34,19.0,2.67
2023-11-30,1174,6176,740,54,33.0,2.84
2023-12-31,1174,2489,289,25,18.0,2.42
2020-01-31,1175,4475,443,15,9.0,1.35
2020-02-29,1175,3662,388,16,11.0,1.29
2020-03-31,1175,4354,412,17,10.0,1.7
2020-04-30,1175,4428,497,23,13.0,2.01
2020-05-31,1175,39001,984,43,27.0,1.63
2020-06-30,1175,5103,535,23,14.0,1.68
2020-07-31,1175,5584,485,20,12.0,1.65
2020-08-31,1175,5864,679,40,28.0,1.77
2020-09-30,1175,3631,401,14,9.0,1.25
2020-10-31,1175,4972,534,28,17.0,2.06
2020-11-30,1175,5642,510,25,15.0,1.96
2020-12-31,1175,22433,542,43,32.0,2.03
2021-01-31,1175,7016,767,25,14.0,1.43
2021-02-28,1175,6341,571,24,15.0,1.58
2021-03-31,1175,8716,880,34,19.0,1.7
2021-04-30,1175,6910,708,32,19.0,1.84
2021-05-31,1175,7593,857,56,36.0,2.33
2021-06-30,1175,5535,617,29,17.0,1.94
2021-07-31,1175,5318,559,16,10.0,1.07
2021-08-31,1175,5595,655,26,17.0,1.37
2021-09-30,1175,5853,608,27,17.0,1.64
2021-10-31,1175,28748,830,46,29.0,2.05
2021-11-30,1175,5951,654,43,25.0,2.75
2021-12-31,1175,5662,455,22,11.0,2.42
2022-01-31,1175,3334,335,9,6.0,0.9
2022-02-28,1175,3778,331,12,8.0,1.21
2022-03-31,1175,3734,398,23,16.0,1.76
2022-04-30,1175,9393,306,18,16.0,0.65
2022-05-31,1175,6098,546,22,13.0,1.65
2022-06-30,1175,4268,436,24,16.0,1.83
2022-07-31,1175,3282,395,18,13.0,1.27
2022-08-31,1175,3766,429,11,6.0,1.17
2022-09-30,1175,5058,567,20,13.0,1.23
2022-10-31,1175,4737,503,22,13.0,1.79
2022-11-30,1175,3758,452,28,16.0,2.65
2022-12-31,1175,2906,293,16,10.0,2.05
2023-01-31,1175,7836,758,39,24.0,1.98
2023-02-28,1175,4902,628,29,18.0,1.75
2023-03-31,1175,7998,807,45,30.0,1.86
2023-04-30,1175,4046,492,29,20.0,1.83
2023-05-31,1175,5803,506,30,20.0,1.98
2023-06-30,1175,4838,594,25,16.0,1.52
2023-07-31,1175,9898,974,41,25.0,1.64
2023-08-31,1175,9521,975,42,26.0,1.64
2023-09-30,1175,27837,970,35,22.0,1.34
2023-10-31,1175,3632,440,20,12.0,1.82
2023-11-30,1175,3406,450,36,24.0,2.67
2023-12-31,1175,5277,623,46,29.0,2.73
2020-01-31,1176,4755,574,29,16.0,2.26
2020-02-29,1176,4862,550,28,17.0,2.0
2020-03-31,1176,5751,637,34,19.0,2.35
2020-04-30,1176,3331,381,21,12.0,2.36
2020-05-31,1176,5628,709,43,24.0,2.68
2020-06-30,1176,2741,356,21,14.0,1.97
2020-07-31,1176,7951,898,65,42.0,2.56
2020-08-31,1176,5552,873,45,24.0,2.41
2020-09-30,1176,3592,494,24,13.0,2.23
2020-10-31,1176,5371,647,48,30.0,2.78
2020-11-30,1176,3015,350,31,20.0,3.14
2020-12-31,1176,5832,721,47,25.0,3.05
2021-01-31,1176,8061,1017,46,24.0,2.16
2021-02-28,1176,4273,533,27,16.0,2.06
2021-03-31,1176,6432,773,48,28.0,2.59
2021-04-30,1176,5162,625,38,21.0,2.72
2021-05-31,1176,4103,557,42,24.0,3.23
2021-06-30,1176,4997,733,44,26.0,2.46
2021-07-31,1176,2737,405,25,16.0,2.22
2021-08-31,1176,5246,636,38,20.0,2.83
2021-09-30,1176,5137,564,36,21.0,2.66
2021-10-31,1176,6498,886,41,21.0,2.26
2021-11-30,1176,4179,484,40,29.0,2.27
2021-12-31,1176,13755,467,34,20.0,3.0
2022-01-31,1176,3344,406,17,10.0,1.72
2022-02-28,1176,2799,351,12,7.0,1.42
2022-03-31,1176,2522,363,29,21.0,2.2
2022-04-30,1176,12490,547,24,16.0,1.46
2022-05-31,1176,3109,381,23,14.0,2.36
2022-06-30,1176,3212,527,30,19.0,2.09
2022-07-31,1176,2782,415,20,13.0,1.69
2022-08-31,1176,3126,406,20,12.0,1.97
2022-09-30,1176,1958,286,16,11.0,1.75
2022-10-31,1176,1957,239,12,8.0,1.67
2022-11-30,1176,3245,388,31,21.0,2.58
2022-12-31,1176,3963,558,41,23.0,3.23
2023-01-31,1176,6162,625,33,18.0,2.4
2023-02-28,1176,5308,727,36,20.0,2.2
2023-03-31,1176,4046,545,25,13.0,2.2
2023-04-30,1176,3618,511,28,18.0,1.96
2023-05-31,1176,7041,737,47,28.0,2.58
2023-06-30,1176,7163,766,37,20.0,2.22
2023-07-31,1176,27228,710,28,17.0,1.55
2023-08-31,1176,7964,928,54,30.0,2.59
2023-09-30,1176,5848,712,35,18.0,2.39
2023-10-31,1176,4863,564,41,24.0,3.01
2023-11-30,1176,3351,413,27,15.0,2.91
2023-12-31,1176,3388,481,38,19.0,3.95
2020-01-31,1177,6195,642,27,19.0,1.25
2020-02-29,1177,44440,869,22,13.0,1.04
2020-03-31,1177,27869,944,48,35.0,1.38
2020-04-30,1177,7848,828,48,34.0,1.69
2020-05-31,1177,8644,801,46,31.0,1.87
2020-06-30,1177,7898,788,39,26.0,1.65
2020-07-31,1177,9319,1084,42,25.0,1.57
2020-08-31,1177,11431,1016,49,31.0,1.77
2020-09-30,1177,8243,746,37,24.0,1.74
2020-10-31,1177,7476,783,46,29.0,2.17
2020-11-30,1177,10282,882,49,30.0,2.15
2020-12-31,1177,7484,778,48,30.0,2.31
2021-01-31,1177,55797,1551,65,41.0,1.55
2021-02-28,1177,15732,1491,47,29.0,1.21
2021-03-31,1177,8616,875,46,32.0,1.6
2021-04-30,1177,9919,1138,51,31.0,1.76
2021-05-31,1177,9378,1016,51,32.0,1.87
2021-06-30,1177,11633,1248,64,41.0,1.84
2021-07-31,1177,9530,1117,46,28.0,1.61
2021-08-31,1177,17850,1648,79,48.0,1.88
2021-09-30,1177,15842,1599,60,35.0,1.56
2021-10-31,1177,12361,1185,66,41.0,2.11
2021-11-30,1177,11255,823,50,31.0,2.31
2021-12-31,1177,5222,546,41,24.0,3.11
2022-01-31,1177,9831,857,34,21.0,1.52
2022-02-28,1177,5805,473,17,11.0,1.27
2022-03-31,1177,5704,550,20,13.0,1.27
2022-04-30,1177,6125,713,31,18.0,1.82
2022-05-31,1177,6887,618,32,21.0,1.78
2022-06-30,1177,7765,772,35,22.0,1.68
2022-07-31,1177,9526,937,49,32.0,1.81
2022-08-31,1177,7794,787,35,21.0,1.78
2022-09-30,1177,8052,771,32,19.0,1.69
2022-10-31,1177,3871,364,14,9.0,1.37
2022-11-30,1177,6643,585,36,21.0,2.56
2022-12-31,1177,3713,414,24,15.0,2.17
2023-01-31,1177,9660,916,50,32.0,1.97
2023-02-28,1177,16371,1538,59,35.0,1.56
2023-03-31,1177,9535,826,37,23.0,1.69
2023-04-30,1177,9263,886,44,26.0,2.03
2023-05-31,1177,7595,657,38,24.0,2.13
2023-06-30,1177,8539,898,52,34.0,2.0
2023-07-31,1177,11811,1077,46,28.0,1.67
2023-08-31,1177,12376,1170,55,30.0,2.14
2023-09-30,1177,12492,1098,49,29.0,1.82
2023-10-31,1177,8918,905,68,47.0,2.32
2023-11-30,1177,7786,622,45,29.0,2.57
2023-12-31,1177,8143,814,52,32.0,2.46
2020-01-31,1178,7829,479,7,6.0,0.21
2020-02-29,1178,6594,501,7,5.0,0.4
2020-03-31,1178,9439,522,12,9.0,0.57
2020-04-30,1178,7836,570,13,10.0,0.53
2020-05-31,1178,8668,596,12,8.0,0.67
2020-06-30,1178,11234,658,10,6.0,0.61
2020-07-31,1178,8747,565,9,6.0,0.53
2020-08-31,1178,11366,850,27,21.0,0.71
2020-09-30,1178,4762,338,1,1.0,0.0
2020-10-31,1178,5761,412,25,22.0,0.73
2020-11-30,1178,6197,485,18,13.0,1.03
2020-12-31,1178,8474,522,15,10.0,0.96
2021-01-31,1178,10443,878,21,14.0,0.8
2021-02-28,1178,9897,684,14,10.0,0.58
2021-03-31,1178,7508,539,11,7.0,0.74
2021-04-30,1178,6805,505,12,9.0,0.59
2021-05-31,1178,81026,980,26,19.0,0.71
2021-06-30,1178,12047,699,13,9.0,0.57
2021-07-31,1178,10346,666,10,7.0,0.45
2021-08-31,1178,9509,578,17,14.0,0.52
2021-09-30,1178,7652,539,10,7.0,0.56
2021-10-31,1178,6267,509,13,9.0,0.79
2021-11-30,1178,6235,451,13,10.0,0.67
2021-12-31,1178,11047,587,25,19.0,1.02
2022-01-31,1178,5263,387,4,4.0,0.0
2022-02-28,1178,7209,468,7,5.0,0.43
2022-03-31,1178,10983,810,18,12.0,0.74
2022-04-30,1178,4908,366,4,3.0,0.27
2022-05-31,1178,4002,266,3,3.0,0.0
2022-06-30,1178,7656,514,12,9.0,0.58
2022-07-31,1178,8341,644,17,12.0,0.78
2022-08-31,1178,10325,584,11,8.0,0.51
2022-09-30,1178,12401,836,19,12.0,0.84
2022-10-31,1178,6943,439,7,5.0,0.46
2022-11-30,1178,8010,517,17,12.0,0.97
2022-12-31,1178,4189,308,7,5.0,0.65
2023-01-31,1178,8158,502,9,6.0,0.6
2023-02-28,1178,8736,680,14,10.0,0.59
2023-03-31,1178,54596,892,19,13.0,0.67
2023-04-30,1178,17263,1072,26,17.0,0.84
2023-05-31,1178,11838,688,16,11.0,0.73
2023-06-30,1178,74317,938,21,15.0,0.64
2023-07-31,1178,8530,630,13,9.0,0.63
2023-08-31,1178,11909,817,18,13.0,0.61
2023-09-30,1178,6718,468,13,11.0,0.43
2023-10-31,1178,9359,592,17,13.0,0.68
2023-11-30,1178,6922,516,16,11.0,0.97
2023-12-31,1178,6715,386,22,18.0,1.04
2020-01-31,1179,10718,653,19,15.0,0.61
2020-02-29,1179,13042,973,28,19.0,0.92
2020-03-31,1179,14885,887,25,18.0,0.79
2020-04-30,1179,8772,617,17,12.0,0.81
2020-05-31,1179,11253,669,19,13.0,0.9
2020-06-30,1179,14529,862,29,20.0,1.04
2020-07-31,1179,16263,1099,35,27.0,0.73
2020-08-31,1179,17680,1302,40,27.0,1.0
2020-09-30,1179,18295,1019,26,17.0,0.88
2020-10-31,1179,15212,969,22,14.0,0.83
2020-11-30,1179,10290,662,24,16.0,1.21
2020-12-31,1179,10057,684,34,24.0,1.46
2021-01-31,1179,11937,813,15,10.0,0.62
2021-02-28,1179,17239,1170,28,19.0,0.77
2021-03-31,1179,21496,1180,33,22.0,0.93
2021-04-30,1179,14956,973,28,19.0,0.92
2021-05-31,1179,15046,928,34,22.0,1.29
2021-06-30,1179,13758,1029,41,29.0,1.17
2021-07-31,1179,13380,926,31,22.0,0.97
2021-08-31,1179,12842,912,17,12.0,0.55
2021-09-30,1179,16990,1287,41,27.0,1.09
2021-10-31,1179,16954,1154,41,30.0,0.95
2021-11-30,1179,10040,637,23,14.0,1.41
2021-12-31,1179,12129,771,35,23.0,1.56
